,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,gpsLongitude,gpsLatitude,gpsAccuracy,file label,timestamp,highway,distance,landuse,gps_dist,gps_dist_std,i/o,geometry,close_road_idx,close_land_idx,activity,activity_type
10,30.996819,63.49856,141.828,30.6,31.2,0.8326526546468772,0.12023109871501146,0.024305209682239266,0.010459209084570176,0.004880964239466082,0.0028887339376431915,0.002589899392369758,0.0009961151509114453,0.00039844606036457814,0.00019922303018228907,0.0,9.961151509114453e-05,0.0,9.961151509114453e-05,0.0,0.00019922303018228907,-0.1321895,51.565055,5.25,247,2021-03-03 09:30:18.630,residential,6.168380640407549e-05,unknown,3.7589892257180033e-06,5.9329272308296084e-05,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
11,30.440125,64.046585,150.92805,30.800001,30.800001,0.8177083333333334,0.1325,0.026458333333333334,0.009270833333333334,0.004895833333333334,0.004791666666666666,0.0020833333333333333,0.0010416666666666667,0.000625,0.0,0.00010416666666666667,0.00010416666666666667,0.00010416666666666667,0.00010416666666666667,0.0,0.00020833333333333335,-0.1321895,51.565055,6.271,247,2021-03-03 09:30:55.395,residential,6.168380640407549e-05,unknown,0.0,5.918008846029734e-05,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
12,30.24182,62.0128,130.68633,31.0,30.6,0.8301952177428671,0.12429248007392861,0.022987178006237726,0.008894536213468869,0.006930807439066651,0.002194755689037773,0.002425782603673328,0.0012706480304955528,0.0004620538292711101,0.0,0.00011551345731777752,0.0,0.0,0.0,0.0,0.00023102691463555504,-0.1321895,51.565055,5.3,247,2021-03-03 09:31:28.280,residential,6.168380640407549e-05,unknown,0.0,1.6743959664663303e-05,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
13,30.567497,61.972046,131.38777,31.1,30.2,0.8358593363051016,0.11807825656265478,0.02426944031698861,0.009113422486379396,0.006636948984645864,0.0020802377414561664,0.002278355621594849,0.0008915304606240713,0.00029717682020802375,0.0,9.905894006934126e-05,9.905894006934126e-05,0.0,9.905894006934126e-05,0.0,0.00019811788013868252,-0.1321895,51.565055,5.902,247,2021-03-03 09:32:06.987,residential,6.168380640407549e-05,unknown,0.0,1.127696767715401e-06,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
14,29.492895,60.443474,126.29372,31.300001,29.9,0.8573412698412698,0.09771825396825397,0.02251984126984127,0.009226190476190476,0.006349206349206349,0.0035714285714285713,0.001884920634920635,0.000496031746031746,0.00029761904761904765,0.0001984126984126984,9.92063492063492e-05,0.0,9.92063492063492e-05,0.0,0.0,0.0001984126984126984,-0.1321895,51.565055,6.14,247,2021-03-03 09:32:45.680,residential,6.168380640407549e-05,unknown,0.0,1.1276967677154011e-06,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
15,31.1623,62.97919,111.781136,31.5,29.800001,0.8166083236094904,0.13438350836250487,0.027226760015558148,0.011279657720731234,0.0045702061454686894,0.0028199144301828084,0.002042007001166861,0.0004861921431349669,0.00019447685725398678,9.723842862699339e-05,0.00019447685725398678,0.0,0.0,0.0,9.723842862699339e-05,0.0,-0.1321895,51.565055,5.919,247,2021-03-03 09:33:26.322,residential,6.168380640407549e-05,unknown,0.0,1.1276967677154011e-06,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
16,29.572206,59.02609,168.68248,31.6,29.5,0.836117335506213,0.11702994499898146,0.026787533102464862,0.007740884090446119,0.004379710735383988,0.0029537584029333875,0.002342635974740273,0.0011203911183540437,0.00030556121409655736,0.00020370747606437156,0.00020370747606437156,0.00010185373803218578,0.0,0.00030556121409655736,0.0,0.00040741495212874313,-0.1321895,51.565055,5.4270000000000005,247,2021-03-03 09:34:05.007,residential,6.168380640407549e-05,unknown,0.0,1.1276967677154011e-06,0,POINT (-0.1321895 51.565055),13999.0,0.0,Sitting,0
17,30.931482,66.24969,135.5206,31.7,29.4,0.7802837024186141,0.16532299214205531,0.029186651699152976,0.011429737728339627,0.005408715175017859,0.004082049188692724,0.0028574344320849068,0.0005102561485865905,0.0004082049188692724,0.0001020512297173181,0.0,0.0,0.0001020512297173181,0.0,0.0,0.0003061536891519543,-0.1322392999999999,51.5650158,5.358,247,2021-03-03 09:34:44.371,residential,6.50822464158119e-05,unknown,6.337728299835077e-05,1.1276967677154011e-06,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
18,29.20015,56.84829000000001,131.6799,31.9,29.300001,0.8288802773811952,0.12798286763206201,0.023862941056496022,0.008362227207831939,0.005404854170915766,0.001835610850499694,0.0022435243728329596,0.0005098919029165817,0.00020395676116663266,0.0,0.0,0.00010197838058331633,0.0,0.0,0.00030593514174994904,0.00030593514174994904,-0.1322392999999999,51.5650158,5.3,247,2021-03-03 09:35:23.051,residential,6.50822464158119e-05,unknown,0.0,1.8921104871115956e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
19,31.263037,62.775333,140.06317,32.0,29.1,0.7839376685645789,0.16681650184796723,0.029167915293177506,0.008390770152831885,0.005094396164219359,0.0029967036260113876,0.001997802417340925,0.00079912096693637,0.0,0.0,9.989012086704625e-05,9.989012086704625e-05,9.989012086704625e-05,0.0,9.989012086704625e-05,0.000399560483468185,-0.1322392999999999,51.5650158,4.9,247,2021-03-03 09:36:03.043,residential,6.50822464158119e-05,unknown,0.0,1.8921104871115956e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
20,29.184595,58.786556,127.071304,32.100002,29.1,0.8258882194057761,0.12663619364221898,0.02576355703303553,0.00997298981923956,0.005298150841471016,0.0025971327654269686,0.001973820901724496,0.0009349677955537087,0.00010388531061707874,0.00041554124246831497,0.00010388531061707874,0.00010388531061707874,0.0,0.0,0.0,0.00020777062123415748,-0.1322392999999999,51.5650158,6.809,247,2021-03-03 09:36:41.759,residential,6.50822464158119e-05,unknown,0.0,1.8921104871115956e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
21,28.54318,54.793545,113.172104,32.2,28.9,0.8474490313419211,0.11126889136829293,0.022720357034181966,0.008722994218480577,0.00395577644791561,0.002941474794603915,0.001420022314636373,0.0008114413226493559,0.00010143016533116949,0.00020286033066233897,0.00010143016533116949,0.0,0.0,0.00010143016533116949,0.0,0.00020286033066233897,-0.1322392999999999,51.5650158,6.7070000000000025,247,2021-03-03 09:37:22.387,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
22,29.355679,56.58595,135.50156,32.3,28.800001,0.8511139464127981,0.10737069388556286,0.022180783197566004,0.009323780547649426,0.00392580233585239,0.0032387869270782215,0.001570320934340956,0.00029443517518892924,0.0,0.00029443517518892924,0.0,0.0,0.0,0.0,9.814505839630975e-05,0.0005888703503778585,-0.1322392999999999,51.5650158,5.871,247,2021-03-03 09:38:03.654,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
23,29.72647700000001,57.758823,108.53994,32.4,28.6,0.8276071139854486,0.12924413904607923,0.024858528698464027,0.008286176232821341,0.003839935327405012,0.003839935327405012,0.0013136620856911885,0.0004042037186742118,0.00010105092966855295,0.0002021018593371059,0.0,0.0,0.0,0.0,0.00010105092966855295,0.0002021018593371059,-0.1322392999999999,51.5650158,6.055,247,2021-03-03 09:38:43.664,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
24,28.782284000000004,54.917534,109.32795,32.5,28.6,0.8558052434456929,0.10398186477429529,0.023358959195742164,0.006603587620737236,0.004336684407648335,0.0022669032130889022,0.002562586240883107,0.0003942440370589395,0.00019712201852946975,9.856100926473487e-05,9.856100926473487e-05,0.00019712201852946975,0.0,0.0,0.0,9.856100926473487e-05,-0.1322392999999999,51.5650158,6.409,247,2021-03-03 09:39:25.583,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
25,29.27886,56.973137,121.4784,32.600002,28.300001,0.8549134111961337,0.10511478050745067,0.021143777688280307,0.007853403141361256,0.004027386226339106,0.003624647603705195,0.0019130084575110754,0.0007047925896093435,0.00010068465565847765,0.00010068465565847765,0.00010068465565847765,0.00010068465565847765,0.00010068465565847765,0.0,0.00010068465565847765,0.00010068465565847765,-0.1322392999999999,51.5650158,4.833,247,2021-03-03 09:40:05.580,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
26,30.277748,59.10065,106.115814,32.600002,28.300001,0.807896051974013,0.1469265367316342,0.02668665667166417,0.007696151924037981,0.006096951524237881,0.0023988005997001498,0.0012993503248375812,0.0002998500749625187,0.0002998500749625187,0.0,9.995002498750625e-05,9.995002498750625e-05,9.995002498750625e-05,0.0,0.0,9.995002498750625e-05,-0.1322392999999999,51.5650158,6.1679999999999975,247,2021-03-03 09:40:46.857,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
27,29.768665,59.825924,113.84035,32.7,28.2,0.7826720816411538,0.16848901384983858,0.0286368843069874,0.008434864104967198,0.005623242736644799,0.0023950848693116734,0.002290950744558992,0.0005206706237634072,0.0005206706237634072,0.00010413412475268145,0.00010413412475268145,0.00010413412475268145,0.0,0.0,0.0,0.00010413412475268145,-0.1322392999999999,51.5650158,5.343999999999999,247,2021-03-03 09:41:26.852,residential,6.50822464158119e-05,unknown,0.0,1.9013184899505235e-05,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
28,28.296482,54.013657,86.81007,32.8,28.1,0.8314311685688315,0.12695687304312694,0.022926977073022926,0.0100999899000101,0.00403999596000404,0.002322997677002323,0.001110998889001111,0.000807999192000808,0.000201999798000202,0.0,0.0,0.0,0.0,0.0,0.0,0.000100999899000101,-0.1322392999999999,51.5650158,4.497,247,2021-03-03 09:42:08.753,residential,6.50822464158119e-05,unknown,0.0,0.0,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
29,28.706877,54.294575,94.839676,32.9,28.1,0.8300269645608629,0.12991140215716487,0.024075500770416026,0.006355932203389831,0.003948382126348228,0.002696456086286595,0.0016371340523882896,0.0008667180277349769,0.0002889060092449923,0.0,9.63020030816641e-05,9.63020030816641e-05,0.0,0.0,0.0,0.0,-0.1322392999999999,51.5650158,4.776,247,2021-03-03 09:42:51.987,residential,6.50822464158119e-05,unknown,0.0,0.0,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
30,27.297638,51.002296,77.40618,32.9,27.800001,0.8657388028463793,0.0963792381749686,0.02040602762662202,0.008162411050648808,0.006278777731268313,0.0014650481372959396,0.0008371703641691084,0.0005232314776056927,0.00010464629552113855,0.0,0.0,0.0,0.0,0.0,0.00010464629552113855,0.0,-0.1322392999999999,51.5650158,4.583,247,2021-03-03 09:43:32.604,residential,6.50822464158119e-05,unknown,0.0,0.0,0,POINT (-0.1322392999999999 51.5650158),13999.0,0.0,Sitting,0
31,28.513165,53.10433,92.07312,33.0,27.9,0.863129079806275,0.09886291850915982,0.021583491261318172,0.007580543272267846,0.004421983575489577,0.0018951358180669614,0.0016845651716150768,0.0005264266161297116,0.0001052853232259423,0.0,0.0,0.0,0.0,0.0,0.0,0.0002105706464518846,-0.132271,51.5650125,5.7,247,2021-03-03 09:44:12.607,residential,4.953786662031466e-05,unknown,3.1871303706938464e-05,0.0,0,POINT (-0.132271 51.5650125),13999.0,0.0,Sitting,0
32,29.29452,54.23146,108.44967,33.0,27.800001,0.868295165394402,0.09424936386768448,0.020458015267175573,0.008346055979643765,0.0037659033078880407,0.002340966921119593,0.0013231552162849872,0.0006106870229007634,0.0,0.0002035623409669211,0.00010178117048346055,0.00010178117048346055,0.0,0.0,0.0,0.0002035623409669211,-0.1322571,51.5649907,8.38,247,2021-03-03 09:44:53.874,residential,7.536540490605285e-05,unknown,2.585440001150737e-05,9.56139111208154e-06,0,POINT (-0.1322571 51.5649907),13999.0,0.0,Sitting,0
33,29.534956,56.10816,89.144104,33.100002,27.7,0.8356092984467841,0.12467424163452517,0.022307932867716044,0.008443656833107474,0.003961221724173877,0.0021890962159908265,0.0019806108620869386,0.0007296987386636089,0.0,0.0,0.0,0.0,0.0,0.00010424267695194412,0.0,0.0,-0.132267,51.5649629,7.954,247,2021-03-03 09:45:33.885,residential,9.240303864561904e-05,building,2.9510167744106925e-05,1.1623271109958515e-05,0,POINT (-0.132267 51.5649629),13999.0,29226.0,Sitting,0
34,27.81057,50.38483,99.985825,33.2,27.800001,0.860613810741688,0.10528559249786872,0.017689684569479967,0.008205456095481671,0.0040494458653026425,0.0019181585677749361,0.0012787723785166241,0.00021312872975277067,0.00021312872975277067,0.00010656436487638534,0.0,0.00010656436487638534,0.00010656436487638534,0.0,0.0,0.00021312872975277067,-0.1322534,51.5649512,6.8870000000000005,247,2021-03-03 09:46:14.498,residential,0.000109798084071,building,1.7940178367957988e-05,1.3394290848108263e-05,0,POINT (-0.1322534 51.5649512),13999.0,29226.0,Sitting,0
35,27.794992,52.12623,85.23301,33.2,27.6,0.8511087645195353,0.11003167898627243,0.022175290390707498,0.007391763463569166,0.004963041182682154,0.0024287222808870115,0.0009503695881731784,0.00042238648363252375,0.00042238648363252375,0.0,0.0,0.0,0.0,0.0,0.0,0.00010559662090813094,-0.1322534,51.5649512,6.881,247,2021-03-03 09:46:55.790,residential,0.000109798084071,building,0.0,1.33068773733713e-05,0,POINT (-0.1322534 51.5649512),13999.0,29226.0,Sitting,0
36,28.400515,53.84919,96.09408,33.3,27.5,0.8184789714534757,0.1408803660928307,0.023752451514491176,0.006973196774896492,0.0053388537807801265,0.0016343429941163652,0.002070167792547396,0.00021791239921551536,0.00021791239921551536,0.00010895619960775768,0.00021791239921551536,0.0,0.0,0.0,0.0,0.00010895619960775768,-0.1322534,51.5649512,8.427999999999999,247,2021-03-03 09:47:35.782,residential,0.000109798084071,building,0.0,1.33068773733713e-05,0,POINT (-0.1322534 51.5649512),13999.0,29226.0,Sitting,0
37,28.817392,52.4681,103.92701,33.3,27.4,0.8429480381760339,0.11940615058324497,0.02195121951219512,0.007953340402969246,0.003181336161187699,0.0024390243902439024,0.0011664899257688229,0.0,0.00021208907741251324,0.0004241781548250265,0.0,0.0,0.00010604453870625662,0.0,0.00010604453870625662,0.00010604453870625662,-0.1323382,51.564978,6.1,247,2021-03-03 09:48:17.043,residential,3.907903118958187e-05,unknown,8.893413293010017e-05,1.33068773733713e-05,0,POINT (-0.1323382 51.564978),13999.0,0.0,Sitting,0
38,27.908016,49.117176,80.50885,33.4,27.300001,0.8575233022636485,0.10826590187442385,0.02079278910171054,0.006862644678889685,0.0029703984431015055,0.0012291303902488989,0.001433985455290382,0.0006145651951244494,0.00010242753252074157,0.00010242753252074157,0.0,0.0,0.0,0.0,0.0,0.00010242753252074157,-0.1323532,51.56495579999999,7.0920000000000005,247,2021-03-03 09:48:58.987,residential,4.860193261415607e-05,unknown,2.6792536283027934e-05,2.649213788086452e-05,0,POINT (-0.1323532 51.56495579999999),13999.0,0.0,Sitting,0
39,27.938288,48.839214,75.58617,33.4,27.300001,0.865524193548387,0.10201612903225807,0.018649193548387098,0.007258064516129033,0.0034274193548387098,0.0015120967741935483,0.0009072580645161291,0.0004032258064516129,0.00010080645161290323,0.0,0.00010080645161290323,0.00010080645161290323,0.0,0.0,0.0,0.0,-0.1323532999999999,51.56495579999999,6.1,247,2021-03-03 09:49:41.568,residential,4.854438327360064e-05,unknown,9.999999989185326e-08,2.57376161920898e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
40,28.358868,50.56583,77.785255,33.5,27.2,0.8693598633303186,0.09697517837403276,0.019194050849160888,0.007235453723243895,0.003416742035976284,0.0021103406692794696,0.0009044317154054868,0.0006029544769369913,0.00010049241282283188,0.0,0.0,0.0,0.00010049241282283188,0.0,0.0,0.0,-0.1323532999999999,51.56495579999999,7.385,247,2021-03-03 09:50:24.129,residential,4.854438327360064e-05,unknown,0.0,2.5729049376409368e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
41,28.570345,51.46663,78.53421,33.5,27.2,0.8477608853035474,0.11635122556624262,0.020891508946116456,0.00786017168269728,0.0035163925948908884,0.0014479263626021306,0.0013445030509876927,0.0004136932464577516,0.00031026993484331366,0.0001034233116144379,0.0,0.0,0.0,0.0,0.0,0.0,-0.1323532999999999,51.56495579999999,5.8329999999999975,247,2021-03-03 09:51:06.038,residential,4.854438327360064e-05,unknown,0.0,2.572904937640937e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
42,27.58572,50.202198,88.24211,33.5,27.1,0.8683773306258077,0.09627099870777182,0.020306442680450433,0.006368838840686727,0.003968986523906221,0.0030459664020675652,0.0007384160974709249,0.00018460402436773122,0.00036920804873546244,0.00018460402436773122,9.230201218386561e-05,0.0,0.0,0.0,0.0,9.230201218386561e-05,-0.1323532999999999,51.56495579999999,5.3210000000000015,247,2021-03-03 09:51:53.140,residential,4.854438327360064e-05,unknown,0.0,2.6289181755806564e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
43,27.113766,48.265644,78.19416,33.600002,27.0,0.8739617940199336,0.09416528239202658,0.017545681063122924,0.00643687707641196,0.0039451827242524915,0.002387873754152824,0.0009343853820598007,0.0004152823920265781,0.0,0.0,0.0,0.0,0.00010382059800664452,0.0,0.0,0.00010382059800664452,-0.1323532999999999,51.56495579999999,6.376,247,2021-03-03 09:52:35.708,residential,4.854438327360064e-05,unknown,0.0,2.6746759854828677e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
44,28.016222,50.812584,127.41246,33.600002,27.0,0.8546119776622376,0.11024455998459465,0.019545542075871364,0.006450991719622569,0.004236472174080493,0.0018293857115347584,0.001251684960523782,0.0007702676680146351,0.00028885037550548814,0.0,9.628345850182938e-05,0.0,0.0,9.628345850182938e-05,9.628345850182938e-05,0.00048141729250914694,-0.1323532999999999,51.56495579999999,5.7,247,2021-03-03 09:53:20.853,residential,4.854438327360064e-05,unknown,0.0,2.675747194561729e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
45,28.07786,49.99968,94.46118,33.600002,27.0,0.851427498121713,0.11654770848985725,0.017092411720510892,0.007137490608564989,0.0033809166040570998,0.0023478587528174303,0.0010330578512396695,0.00028174305033809165,0.00028174305033809165,0.00018782870022539445,0.0,9.391435011269723e-05,0.0,0.0,0.0,0.00018782870022539445,-0.1323532999999999,51.56495579999999,6.276,247,2021-03-03 09:54:06.651,residential,4.854438327360064e-05,unknown,0.0,2.699175479735958e-05,0,POINT (-0.1323532999999999 51.56495579999999),13999.0,0.0,Sitting,0
46,27.959404,48.865494,95.600044,33.7,27.0,0.8436871829233272,0.12271465492485881,0.020101464535273283,0.006796209438116206,0.0032545228295204364,0.0014358188953766632,0.0011486551163013305,9.572125969177755e-05,9.572125969177755e-05,9.572125969177755e-05,0.0001914425193835551,0.0001914425193835551,0.0,0.0,9.572125969177755e-05,9.572125969177755e-05,-0.1323662999999999,51.5649486,6.386,247,2021-03-03 09:54:53.077,residential,4.695117520552261e-05,unknown,1.4860686386631562e-05,2.699175479735958e-05,0,POINT (-0.1323662999999999 51.5649486),13999.0,0.0,Sitting,0
47,28.367983,52.931232,91.22029,33.7,27.0,0.813916020541738,0.14560467223844528,0.025475782902023965,0.006142382438827912,0.00412848655724499,0.0022152854697412142,0.0015104219111871915,0.0006041687644748766,0.0001006947940791461,0.0001006947940791461,0.0,0.0,0.0,0.0,0.0001006947940791461,0.0001006947940791461,-0.1323682,51.5649499,6.225,247,2021-03-03 09:55:37.600,residential,4.479458938784821e-05,unknown,2.302172887266261e-06,2.6720874815441416e-05,0,POINT (-0.1323682 51.5649499),13999.0,0.0,Sitting,0
48,27.51888,49.469547,85.06227,33.7,26.9,0.8215166791805213,0.14233615788909149,0.020594229325324467,0.008902713718760056,0.0034323715542207444,0.0012871393328327792,0.0011798777217633808,0.0003217848332081948,0.0,0.00010726161106939826,0.0,0.00010726161106939826,0.0,0.0,0.00010726161106939826,0.00010726161106939826,-0.1323648999999999,51.564946,5.441,247,2021-03-03 09:56:19.522,residential,4.9883162665960085e-05,unknown,5.108815912086027e-06,8.65968944359589e-06,0,POINT (-0.1323648999999999 51.564946),13999.0,0.0,Sitting,0
49,27.323414,48.47547,86.91795,33.7,26.800001,0.845925925925926,0.11947089947089948,0.021375661375661374,0.005714285714285714,0.003915343915343915,0.0017989417989417989,0.001164021164021164,0.00010582010582010582,0.00010582010582010582,0.00010582010582010582,0.0,0.0,0.0,0.0,0.0,0.00031746031746031746,-0.1323803999999999,51.5649253,6.1,247,2021-03-03 09:57:02.074,residential,5.7891607749980026e-05,unknown,2.5860007734206162e-05,4.496674491732858e-06,0,POINT (-0.1323803999999999 51.5649253),13999.0,0.0,Sitting,0
50,27.293062,46.669888,65.8684,33.7,26.800001,0.8454032957502168,0.12283174327840417,0.019297484822202948,0.007372072853425846,0.0026019080659150044,0.0011925411968777104,0.000758889852558543,0.0002168256721595837,0.0002168256721595837,0.0,0.00010841283607979184,0.0,0.0,0.0,0.0,0.0,-0.1323347,51.5649133,6.654,247,2021-03-03 09:57:42.725,residential,9.400533344224924e-05,building,4.7249232797429874e-05,8.302494262861585e-06,0,POINT (-0.1323347 51.5649133),13999.0,29226.0,Sitting,0
